"seed","truth","condition","id","ans","nor","delay_i","count_i","fea_i","delay_w1","delay_w1.5","delay_w2","delay_w2.5","delay_w3","delay_w3.5","delay_w4","delay_w4.5","delay_w5","delay_w5.5","delay_w6","delay_w6.5","delay_w7","count_w1","count_w1.5","count_w2","count_w2.5","count_w3","count_w3.5","count_w4","count_w4.5","count_w5","count_w5.5","count_w6","count_w6.5","count_w7","fea_w1","fea_w1.5","fea_w2","fea_w2.5","fea_w3","fea_w3.5","fea_w4","fea_w4.5","fea_w5","fea_w5.5","fea_w6","fea_w6.5","fea_w7"
1,"GG","unreliable","exp1a_s1_GG_u","GN",0.0108943204230799,0.132014846035578,0.192347369764138,0.162181107899858,0.377291999489606,0.0288967442708646,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.0378706026662454,0.332424206990256,0.0871555618884691,0.0496622576021943,0.0330551378441478,0.0251486157467286,0.0338064727262942,0.0310355954363644,0.0461243052941972,0.0358566273846327,0.0215671543045495,0.018793069365733,0.0198648595623879,0.0205605750630103,0.354858103239931,0.0580261530796668,0.0437664301342198,0.0354628702551966,0.031509609206487,0.0358385376962698,0.0344530990513049,0.0419974539802213,0.0368636150254391,0.0297188784853975,0.0283318360159892,0.0288677311143167,0.0292155888646279
1,"GG","unreliable","exp1a_s1_GG_u","GP",2.23591438055862e-32,3.59713920321141e-08,0.022568499796156,0.011284267883774,1.88511982519982e-05,1.57119158792018e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,2.0591237469844e-11,0,0,0,2.07443115062008e-09,5.50321702195243e-08,3.58308162022119e-06,1.00915406893099e-05,6.37881683154661e-05,6.97950067527326e-05,3.63372110892446e-05,6.03813559427644e-05,0.000102846001130146,0.000150401872359715,9.42559912599908e-06,7.85595793960092e-12,1.0295618734922e-11,1.04751119404496e-09,2.75263807284971e-08,1.79155110572933e-06,5.04578064027366e-06,3.18940944533518e-05,3.4897513671985e-05,1.8168615840241e-05,3.0190688267001e-05,5.14230108606915e-05,7.52009464754763e-05
1,"GG","unreliable","exp1a_s1_GG_u","NG",0.204249901976788,0.101085806424539,0.159868564748666,0.130477185586602,0.115410960262182,0.312284756035035,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.112035247680936,0.163163891287448,0.326015997917146,0.186900008210564,0.143274695770907,0.237534723386892,0.334883045369417,0.240266162835088,0.198971900752261,0.264095704656005,0.338951392629848,0.40550244026411,0.460678822088868,0.502960229877755,0.139287425774815,0.319150376976091,0.14946762794575,0.127654971725921,0.174784985533914,0.223459146525176,0.176150705258012,0.155503574216598,0.188065476168471,0.225493320155392,0.258768843972523,0.286357034884902,0.307497738779346
1,"GG","unreliable","exp1a_s1_GG_u","NN",0.00284544049218962,0.017814849915854,0.0554392066665871,0.0366270282912205,0.109456711710423,0.0139945369503711,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.00502067866943506,0.155416413827945,0.0532521975537753,0.0123580446731866,0.00579054089386752,0.00819331010690237,0.0185014969475026,0.0103978146968443,0.0123811129629703,0.0138927811538669,0.0118644974979177,0.0141665399300354,0.0199611031610729,0.026894521338763,0.132436562769184,0.0336233672520732,0.00868936167131084,0.00540560978165129,0.00660699438816871,0.0117610878084688,0.00770924668313969,0.00870089581620266,0.00945672991165098,0.00844258808367639,0.00959360929973525,0.012490890915254,0.015957600004099
1,"GG","unreliable","exp1a_s1_GG_u","NP",6.06127486574269e-33,4.85418852167395e-09,0.00650479247981482,0.00325239866700167,5.46894759299509e-06,7.60919587589353e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,2.72987434747806e-12,0,0,0,3.6339519943357e-10,1.79292427466133e-08,1.96093730913292e-06,3.38095559688093e-06,1.71226105754292e-05,2.70423301122834e-05,1.99897837221254e-05,4.55165078862833e-05,0.000103344281484358,0.000196735079304539,2.73447379649754e-06,3.80459793794677e-12,1.36493717373903e-12,1.83062536890524e-10,8.96598631048041e-09,9.80470019503635e-07,1.69047916337764e-06,8.56130665265177e-06,1.35211664210789e-05,9.99489322599988e-06,2.27582553080788e-05,5.1672142107116e-05,9.83675410172068e-05
1,"GG","unreliable","exp1a_s1_GG_u","PG",1.31931511693535e-28,3.08113312176811e-11,0.00620163772942525,0.00310081888011829,8.62815267314264e-10,2.59489521120336e-09,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,4.10862377847469e-11,0,0,1.9222361607675e-10,9.71463825987895e-08,3.11041269361822e-05,0.000848527347337793,0.00108879901738222,0.00112637286765039,0.00421695161268763,0.0110316810054165,0.0227042889604239,0.0391272406532123,0.0614214192274717,4.31407633657132e-10,1.29744760560168e-09,1.16654926930749e-10,4.85937344182871e-08,1.555208401121e-05,0.000424263694212016,0.000544399529234226,0.000563186454368316,0.00210847582688694,0.00551584052325136,0.0113521445007551,0.0195636203471493,0.030710709634279
1,"GG","unreliable","exp1a_s1_GG_u","PN",1.83796056661625e-30,5.43003276884784e-12,0.0021506033803045,0.00107530169286727,8.18301154060453e-10,1.16286037706728e-10,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,1.84121338527925e-12,0,0,1.27100477814944e-11,3.92623483234655e-09,1.07287791005405e-06,4.6879130919646e-05,4.71191211082726e-05,7.00890410157365e-05,0.000221833164487945,0.000386147850495848,0.00079319181391712,0.0016953739777867,0.00328435445178606,4.09150577030227e-10,5.81430188533640e-11,7.27563058338681e-12,1.96403802286592e-09,5.36439875633718e-07,2.34395663804297e-05,2.3559561474743e-05,3.50445214284749e-05,0.000110916583164579,0.000193073926168531,0.000396595907879167,0.000847686989813958,0.00164217722681363
1,"GG","unreliable","exp1a_s1_GG_u","PP",3.91517032854359e-60,1.47957478526931e-18,0.000252334575770549,0.000126167287885275,4.08859909722455e-14,6.32277610670477e-20,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,1.00111588883513e-21,0,0,0,2.46397515547232e-16,2.34775545363933e-12,4.96862697655767e-09,1.53212632534674e-08,9.6930490700396e-08,4.31798759189821e-07,6.505974667305e-07,2.54849254876619e-06,8.77743099506265e-06,2.40252550100252e-05,2.04429954861227e-14,3.16138805335239e-20,5.00557944417566e-22,1.2319925833156e-16,1.17387772732022e-12,2.48431348827933e-09,7.66063162673421e-09,4.84652453501985e-08,2.15899379594911e-07,3.25298733365251e-07,1.27424627438309e-06,4.38871549753132e-06,1.20126275050126e-05
1,"GN","reliable","exp1a_s1_GN_r","GG",4.07767747177319e-15,0.382996722306791,0.176227775969082,0.279612249137937,0.108007405717733,0.27701109161334,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.539337606571612,0.102802612002765,0.166148481077628,0.434944488838713,0.197191608943539,0.199089485541549,0.140617481639211,0.0739031717497262,0.0346882627569084,0.0188872905025833,0.106782674162555,0.460611225174287,0.432825717504932,0.396618371339334,0.105405008860249,0.221579786345484,0.487141047705162,0.368264607757575,0.36921354605658,0.339977544105411,0.306620389160669,0.28701293466426,0.279112448537098,0.323060140367084,0.49997441587295,0.486081662038272,0.467977988955473
1,"GN","reliable","exp1a_s1_GN_r","GN",0.999999999925697,0.443023797345088,0.447226443992111,0.4451251206686,0.218948900598559,0.376810499575257,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.287340202121558,0.199814248918235,0.411684267888826,0.255101534576233,0.235922684488002,0.501359181252534,0.748570422033876,0.852377298366197,0.851915118524371,0.810066115058148,0.717888974456977,0.406523658908276,0.382700359864035,0.351858592038786,0.209381574758397,0.394247383732042,0.271220868348895,0.26163144330478,0.394349691687046,0.517955312077717,0.569858750243878,0.569627660322965,0.548703158589853,0.502614588289268,0.346931930514917,0.335020280992797,0.319599397080172
